5574997,1116957623,False,2012-11-18 21:43:36.519000,False,False,en_US,1982,31,True,2012-10-30T23:35:30.408Z,94,Phnom Pen  Phnum Penh  Cambodia,-360,False,False,False,False
5574997,1423412400,False,2012-11-18 21:43:36.519000,False,False,en_US,1982,31,True,2012-10-30T23:35:30.408Z,94,Phnom Pen  Phnum Penh  Cambodia,-360,False,False,False,False
5574997,1916133216,False,2012-11-18 21:43:36.519000,False,False,en_US,1982,31,True,2012-10-30T23:35:30.408Z,94,Phnom Pen  Phnum Penh  Cambodia,-360,False,False,False,False
5574997,4227005710,False,2012-11-18 21:43:36.519000,False,False,en_US,1982,31,True,2012-10-30T23:35:30.408Z,94,Phnom Pen  Phnum Penh  Cambodia,-360,False,False,False,False
7547671,3891122666,False,2012-12-06 13:40:49.700000,False,False,en_US,1991,22,True,2012-12-06T13:40:26.839Z,58,Los Angeles  California,270,False,False,False,False
7547671,1500808029,False,2012-12-06 13:40:49.700000,False,False,en_US,1991,22,True,2012-12-06T13:40:26.839Z,58,Los Angeles  California,270,False,False,False,False
7547671,2573061069,False,2012-12-06 13:40:49.700000,False,False,en_US,1991,22,True,2012-12-06T13:40:26.839Z,58,Los Angeles  California,270,False,False,False,False
7547671,1228445722,False,2012-12-06 13:40:49.700000,False,False,en_US,1991,22,True,2012-12-06T13:40:26.839Z,58,Los Angeles  California,270,False,False,False,False
7547671,2433864694,False,2012-12-06 13:40:49.700000,False,False,en_US,1991,22,True,2012-12-06T13:40:26.839Z,58,Los Angeles  California,270,False,False,False,False
7547671,3428807031,False,2012-12-06 13:40:49.700000,False,False,en_US,1991,22,True,2012-12-06T13:40:26.839Z,58,Los Angeles  California,270,False,False,False,False
10329108,1287318780,False,2012-11-07 03:05:24.446000,False,False,id_ID,1992,21,False,2012-11-07T03:04:39.234Z,87,Tangerang,420,False,False,False,False
10329108,600752472,False,2012-11-07 03:05:24.446000,False,False,id_ID,1992,21,False,2012-11-07T03:04:39.234Z,87,Tangerang,420,False,False,False,False
10329108,1940922842,False,2012-11-07 03:05:24.446000,False,False,id_ID,1992,21,False,2012-11-07T03:04:39.234Z,87,Tangerang,420,False,False,False,False
10329108,788687116,False,2012-11-07 03:05:24.446000,False,False,id_ID,1992,21,False,2012-11-07T03:04:39.234Z,87,Tangerang,420,False,False,False,False
10329108,40254649,False,2012-11-07 03:05:24.446000,False,False,id_ID,1992,21,False,2012-11-07T03:04:39.234Z,87,Tangerang,420,False,False,False,False
10329108,86565862,False,2012-11-07 03:05:24.446000,False,False,id_ID,1992,21,False,2012-11-07T03:04:39.234Z,87,Tangerang,420,False,False,False,False
13301498,3950787980,False,2012-11-07 12:30:08.950000,False,False,id_ID,1981,32,True,2012-10-23T02:55:49.466Z,102,Medan  Indonesia,420,False,False,False,False
13301498,3499428374,False,2012-11-07 12:30:04.340000,False,False,id_ID,1981,32,True,2012-10-23T02:55:49.466Z,102,Medan  Indonesia,420,False,False,False,False
13301498,3802650890,False,2012-11-07 12:30:04.340000,False,False,id_ID,1981,32,True,2012-10-23T02:55:49.466Z,102,Medan  Indonesia,420,False,False,False,False
13301498,97217712,False,2012-10-24 01:00:14.160000,False,False,id_ID,1981,32,True,2012-10-23T02:55:49.466Z,102,Medan  Indonesia,420,False,False,False,False
13301498,2401458775,False,2012-10-24 01:00:14.160000,False,False,id_ID,1981,32,True,2012-10-23T02:55:49.466Z,102,Medan  Indonesia,420,False,False,False,False
13301498,1737420203,False,2012-10-24 01:00:14.160000,False,False,id_ID,1981,32,True,2012-10-23T02:55:49.466Z,102,Medan  Indonesia,420,False,False,False,False
13301498,907302600,False,2012-10-24 01:00:14.160000,False,False,id_ID,1981,32,True,2012-10-23T02:55:49.466Z,102,Medan  Indonesia,420,False,False,False,False
13301498,457253413,False,2012-11-07 12:30:15.535000,False,False,id_ID,1981,32,True,2012-10-23T02:55:49.466Z,102,Medan  Indonesia,420,False,False,False,False
13301498,2198969023,False,2012-10-24 01:00:14.160000,False,False,id_ID,1981,32,True,2012-10-23T02:55:49.466Z,102,Medan  Indonesia,420,False,False,False,False
13301498,955398943,False,2012-10-24 01:00:14.160000,False,False,id_ID,1981,32,True,2012-10-23T02:55:49.466Z,102,Medan  Indonesia,420,False,False,False,False
13301498,151676688,False,2012-11-07 12:30:04.340000,False,False,id_ID,1981,32,True,2012-10-23T02:55:49.466Z,102,Medan  Indonesia,420,False,False,False,False
13301498,4059184428,False,2012-11-07 12:30:04.340000,False,False,id_ID,1981,32,True,2012-10-23T02:55:49.466Z,102,Medan  Indonesia,420,False,False,False,False
13301498,4002702641,False,2012-11-07 12:30:04.340000,False,False,id_ID,1981,32,True,2012-10-23T02:55:49.466Z,102,Medan  Indonesia,420,False,False,False,False
13301498,1667438718,False,2012-11-07 12:30:04.340000,False,False,id_ID,1981,32,True,2012-10-23T02:55:49.466Z,102,Medan  Indonesia,420,False,False,False,False
14411090,753115138,False,2012-11-06 09:35:59.484000,False,False,en_US,1993,20,False,2012-11-06T09:33:05.194Z,88,Yogyakarta,480,False,False,False,False
14411090,825060275,False,2012-11-06 09:35:49.059000,False,False,en_US,1993,20,False,2012-11-06T09:33:05.194Z,88,Yogyakarta,480,False,False,False,False
14411090,1065213296,False,2012-11-06 09:35:49.059000,False,False,en_US,1993,20,False,2012-11-06T09:33:05.194Z,88,Yogyakarta,480,False,False,False,False
14411090,4193771689,False,2012-11-06 09:35:49.059000,False,False,en_US,1993,20,False,2012-11-06T09:33:05.194Z,88,Yogyakarta,480,False,False,False,False
14411090,3956443206,False,2012-11-06 09:35:49.059000,False,False,en_US,1993,20,False,2012-11-06T09:33:05.194Z,88,Yogyakarta,480,False,False,False,False
14411090,1073827062,False,2012-11-06 09:35:49.059000,False,False,en_US,1993,20,False,2012-11-06T09:33:05.194Z,88,Yogyakarta,480,False,False,False,False
15469418,1790004322,False,2012-10-05 18:47:40.797000,False,False,id_ID,1984,29,True,2012-10-05T18:41:41.328Z,120,Medan  Indonesia,420,False,False,False,False
15469418,955398943,False,2012-10-05 18:47:40.797000,False,False,id_ID,1984,29,True,2012-10-05T18:41:41.328Z,120,Medan  Indonesia,420,False,False,False,False
15469418,986099040,False,2012-10-05 18:47:40.797000,False,False,id_ID,1984,29,True,2012-10-05T18:41:41.328Z,120,Medan  Indonesia,420,False,False,False,False
15469418,445373500,False,2012-10-05 18:47:40.797000,False,False,id_ID,1984,29,True,2012-10-05T18:41:41.328Z,120,Medan  Indonesia,420,False,False,False,False
15469418,3794224297,False,2012-10-05 18:47:40.797000,False,False,id_ID,1984,29,True,2012-10-05T18:41:41.328Z,120,Medan  Indonesia,420,False,False,False,False
15469418,3234409400,False,2012-10-05 18:47:40.797000,False,False,id_ID,1984,29,True,2012-10-05T18:41:41.328Z,120,Medan  Indonesia,420,False,False,False,False
16210231,807439632,False,2012-10-28 03:38:41.513000,False,False,id_ID,1991,22,True,2012-10-28T03:38:22.649Z,97,Bekasi,420,False,False,False,False
16210231,821546192,False,2012-10-28 03:38:48.074000,False,False,id_ID,1991,22,True,2012-10-28T03:38:22.649Z,97,Bekasi,420,False,False,False,False
16210231,2325542576,False,2012-10-28 03:38:52.163000,False,False,id_ID,1991,22,True,2012-10-28T03:38:22.649Z,97,Bekasi,420,False,False,False,False
16210231,2415873572,False,2012-10-28 03:38:41.513000,False,False,id_ID,1991,22,True,2012-10-28T03:38:22.649Z,97,Bekasi,420,False,False,False,False
16210231,3946619910,False,2012-10-28 03:38:41.513000,False,False,id_ID,1991,22,True,2012-10-28T03:38:22.649Z,97,Bekasi,420,False,False,False,False
16210231,663435595,False,2012-10-28 03:38:41.513000,False,False,id_ID,1991,22,True,2012-10-28T03:38:22.649Z,97,Bekasi,420,False,False,False,False
16210231,4197279783,False,2012-10-28 03:38:41.513000,False,False,id_ID,1991,22,True,2012-10-28T03:38:22.649Z,97,Bekasi,420,False,False,False,False
19283444,4110062919,False,2012-08-14 22:12:06.900000,False,False,en_US,1988,25,False,2012-08-07T16:35:50.636Z,179,,-240,False,False,False,False
19283444,3789409122,False,2012-08-14 22:12:06.900000,False,False,en_US,1988,25,False,2012-08-07T16:35:50.636Z,179,,-240,False,False,False,False
19283444,3166529318,False,2012-08-14 22:12:06.900000,False,False,en_US,1988,25,False,2012-08-07T16:35:50.636Z,179,,-240,False,False,False,False
19283444,3610133881,False,2012-08-14 22:12:06.900000,False,False,en_US,1988,25,False,2012-08-07T16:35:50.636Z,179,,-240,False,False,False,False
19283444,312133462,False,2012-08-14 22:12:06.900000,False,False,en_US,1988,25,False,2012-08-07T16:35:50.636Z,179,,-240,False,False,False,False
19283444,4293596113,False,2012-08-14 22:12:06.900000,False,False,en_US,1988,25,False,2012-08-07T16:35:50.636Z,179,,-240,False,False,False,False
20041353,185968523,False,2012-10-01 13:48:05.535000,False,False,id_ID,1992,21,True,2012-10-01T13:46:59.122Z,124,Medan  Indonesia,420,False,False,False,False
20041353,2412834294,False,2012-10-01 13:48:05.535000,False,False,id_ID,1992,21,True,2012-10-01T13:46:59.122Z,124,Medan  Indonesia,420,False,False,False,False
20041353,25669535,False,2012-10-01 13:48:05.535000,False,False,id_ID,1992,21,True,2012-10-01T13:46:59.122Z,124,Medan  Indonesia,420,False,False,False,False
20041353,4108853194,False,2012-10-01 13:48:05.535000,False,False,id_ID,1992,21,True,2012-10-01T13:46:59.122Z,124,Medan  Indonesia,420,False,False,False,False
20041353,2373204206,False,2012-10-01 13:48:05.535000,False,False,id_ID,1992,21,True,2012-10-01T13:46:59.122Z,124,Medan  Indonesia,420,False,False,False,False
20041353,813808366,False,2012-10-01 13:48:05.535000,False,False,id_ID,1992,21,True,2012-10-01T13:46:59.122Z,124,Medan  Indonesia,420,False,False,False,False
22840021,2768891421,False,2012-10-24 20:40:33.908000,False,False,en_US,1990,23,True,2012-10-23T22:05:17.133Z,101,Heatherton  07,660,False,False,False,False
22840021,3223028808,False,2012-10-24 20:40:33.908000,False,False,en_US,1990,23,True,2012-10-23T22:05:17.133Z,101,Heatherton  07,660,False,False,False,False
22840021,1359259009,False,2012-10-24 20:40:33.908000,False,False,en_US,1990,23,True,2012-10-23T22:05:17.133Z,101,Heatherton  07,660,False,False,False,False
22840021,2597139611,False,2012-10-24 20:40:33.908000,False,False,en_US,1990,23,True,2012-10-23T22:05:17.133Z,101,Heatherton  07,660,False,False,False,False
22840021,935931560,False,2012-10-24 20:40:33.908000,False,False,en_US,1990,23,True,2012-10-23T22:05:17.133Z,101,Heatherton  07,660,False,False,False,False
22840021,2985774237,False,2012-10-24 20:40:33.908000,False,False,en_US,1990,23,True,2012-10-23T22:05:17.133Z,101,Heatherton  07,660,False,False,False,False
23150045,692753668,False,2012-10-07 01:01:06.034000,False,False,en_US,1988,25,True,2012-10-07T01:00:24.405Z,118,Fontana  CA,-420,False,False,False,False
23150045,735593165,False,2012-10-07 01:01:06.034000,False,False,en_US,1988,25,True,2012-10-07T01:00:24.405Z,118,Fontana  CA,-420,False,False,False,False
23150045,3328980614,False,2012-10-07 01:01:06.034000,False,False,en_US,1988,25,True,2012-10-07T01:00:24.405Z,118,Fontana  CA,-420,False,False,False,False
23150045,2705316616,False,2012-10-07 01:01:06.034000,False,False,en_US,1988,25,True,2012-10-07T01:00:24.405Z,118,Fontana  CA,-420,False,False,False,False
23150045,2126750158,False,2012-10-07 01:01:06.034000,False,False,en_US,1988,25,True,2012-10-07T01:00:24.405Z,118,Fontana  CA,-420,False,False,False,False
23150045,1373703897,False,2012-10-07 01:01:06.034000,False,False,en_US,1988,25,True,2012-10-07T01:00:24.405Z,118,Fontana  CA,-420,False,False,False,False
23170479,2776357538,False,2012-10-05 06:42:30.865000,False,False,id_ID,1995,18,True,2012-09-30T06:15:26.040Z,125,Medan  Indonesia,420,False,False,False,False
23170479,1390707377,False,2012-10-05 06:42:30.348000,False,False,id_ID,1995,18,True,2012-09-30T06:15:26.040Z,125,Medan  Indonesia,420,False,False,False,False
23170479,2529072432,False,2012-10-05 06:42:29.831000,False,False,id_ID,1995,18,True,2012-09-30T06:15:26.040Z,125,Medan  Indonesia,420,False,False,False,False
23170479,2142755647,False,2012-10-05 06:43:21.948000,False,False,id_ID,1995,18,True,2012-09-30T06:15:26.040Z,125,Medan  Indonesia,420,False,False,False,False
23170479,4182729306,False,2012-10-11 04:37:32.086000,False,False,id_ID,1995,18,True,2012-09-30T06:15:26.040Z,125,Medan  Indonesia,420,False,False,False,False
23170479,1063306856,False,2012-10-11 04:37:32.086000,False,False,id_ID,1995,18,True,2012-09-30T06:15:26.040Z,125,Medan  Indonesia,420,False,False,False,False
23170479,813650546,False,2012-10-05 06:43:14.203000,False,False,id_ID,1995,18,True,2012-09-30T06:15:26.040Z,125,Medan  Indonesia,420,False,False,False,False
23170479,3735036412,False,2012-10-11 04:37:32.086000,False,False,id_ID,1995,18,True,2012-09-30T06:15:26.040Z,125,Medan  Indonesia,420,False,False,False,False
23170479,2099424186,False,2012-10-11 04:37:32.086000,False,False,id_ID,1995,18,True,2012-09-30T06:15:26.040Z,125,Medan  Indonesia,420,False,False,False,False
23170479,2753736442,False,2012-10-11 04:37:32.086000,False,False,id_ID,1995,18,True,2012-09-30T06:15:26.040Z,125,Medan  Indonesia,420,False,False,False,False
23170479,1532377761,False,2012-10-05 06:42:24.775000,False,False,id_ID,1995,18,True,2012-09-30T06:15:26.040Z,125,Medan  Indonesia,420,False,False,False,False
23170479,861118590,False,2012-10-11 04:37:32.086000,False,False,id_ID,1995,18,True,2012-09-30T06:15:26.040Z,125,Medan  Indonesia,420,False,False,False,False
23170479,3632072502,False,2012-10-05 06:43:20.336000,False,False,id_ID,1995,18,True,2012-09-30T06:15:26.040Z,125,Medan  Indonesia,420,False,False,False,False
23170479,1044854627,False,2012-10-05 06:43:09.621000,False,False,id_ID,1995,18,True,2012-09-30T06:15:26.040Z,125,Medan  Indonesia,420,False,False,False,False
23170479,955398943,False,2012-10-05 06:42:21.742000,False,False,id_ID,1995,18,True,2012-09-30T06:15:26.040Z,125,Medan  Indonesia,420,False,False,False,False
23170479,1996503357,False,2012-10-05 06:42:21.742000,False,False,id_ID,1995,18,True,2012-09-30T06:15:26.040Z,125,Medan  Indonesia,420,False,False,False,False
23170479,2782403445,False,2012-10-05 06:42:21.742000,False,False,id_ID,1995,18,True,2012-09-30T06:15:26.040Z,125,Medan  Indonesia,420,False,False,False,False
23170479,1753679456,False,2012-10-05 06:42:21.742000,False,False,id_ID,1995,18,True,2012-09-30T06:15:26.040Z,125,Medan  Indonesia,420,False,False,False,False
23170479,3985899647,False,2012-10-05 06:42:21.742000,False,False,id_ID,1995,18,True,2012-09-30T06:15:26.040Z,125,Medan  Indonesia,420,False,False,False,False
23170479,2405536413,False,2012-10-05 06:42:21.742000,False,False,id_ID,1995,18,True,2012-09-30T06:15:26.040Z,125,Medan  Indonesia,420,False,False,False,False
23170479,1600413013,False,2012-10-05 06:42:35.405000,False,False,id_ID,1995,18,True,2012-09-30T06:15:26.040Z,125,Medan  Indonesia,420,False,False,False,False
24978365,1850381877,False,2012-10-30 09:25:19.208000,False,False,id_ID,1997,16,False,2012-10-30T09:22:41.788Z,95,Lahat  Sumatera Selatan  Indonesia,420,False,False,False,False
24978365,2624370380,False,2012-10-30 09:25:19.208000,False,False,id_ID,1997,16,False,2012-10-30T09:22:41.788Z,95,Lahat  Sumatera Selatan  Indonesia,420,False,False,False,False
24978365,2781682830,False,2012-10-30 09:25:19.208000,False,False,id_ID,1997,16,False,2012-10-30T09:22:41.788Z,95,Lahat  Sumatera Selatan  Indonesia,420,False,False,False,False
24978365,1233165674,False,2012-10-30 09:25:19.208000,False,False,id_ID,1997,16,False,2012-10-30T09:22:41.788Z,95,Lahat  Sumatera Selatan  Indonesia,420,False,False,False,False
24978365,1241270051,False,2012-10-30 09:25:19.208000,False,False,id_ID,1997,16,False,2012-10-30T09:22:41.788Z,95,Lahat  Sumatera Selatan  Indonesia,420,False,False,False,False
24978365,1325647788,False,2012-10-30 09:25:19.208000,False,False,id_ID,1997,16,False,2012-10-30T09:22:41.788Z,95,Lahat  Sumatera Selatan  Indonesia,420,False,False,False,False
26389537,1390707377,False,2012-10-05 12:51:22.928000,False,False,id_ID,1994,19,True,2012-10-05T12:48:16.355Z,120,Medan  Indonesia,420,False,False,False,False
26389537,1600413013,False,2012-10-05 12:51:23.927000,False,False,id_ID,1994,19,True,2012-10-05T12:48:16.355Z,120,Medan  Indonesia,420,False,False,False,False
26389537,955398943,False,2012-10-05 12:51:23.901000,False,False,id_ID,1994,19,True,2012-10-05T12:48:16.355Z,120,Medan  Indonesia,420,False,False,False,False
26389537,999665321,False,2012-10-05 12:51:22.928000,False,False,id_ID,1994,19,True,2012-10-05T12:48:16.355Z,120,Medan  Indonesia,420,False,False,False,False
26389537,2529072432,False,2012-10-05 12:51:22.928000,False,False,id_ID,1994,19,True,2012-10-05T12:48:16.355Z,120,Medan  Indonesia,420,False,False,False,False
26389537,1532377761,False,2012-10-05 12:51:22.928000,False,False,id_ID,1994,19,True,2012-10-05T12:48:16.355Z,120,Medan  Indonesia,420,False,False,False,False
26389537,813808366,False,2012-10-05 12:51:22.928000,False,False,id_ID,1994,19,True,2012-10-05T12:48:16.355Z,120,Medan  Indonesia,420,False,False,False,False
26389537,1936167908,False,2012-10-05 12:51:22.928000,False,False,id_ID,1994,19,True,2012-10-05T12:48:16.355Z,120,Medan  Indonesia,420,False,False,False,False
26389537,1044854627,False,2012-10-05 12:51:24.462000,False,False,id_ID,1994,19,True,2012-10-05T12:48:16.355Z,120,Medan  Indonesia,420,False,False,False,False
28806872,915403718,False,2012-11-03 15:26:46.507000,False,False,id_ID,1995,18,True,2012-11-03T15:22:52.053Z,91,Yogyakarta,420,False,False,False,False
28806872,3222758405,False,2012-11-03 15:26:46.507000,False,False,id_ID,1995,18,True,2012-11-03T15:22:52.053Z,91,Yogyakarta,420,False,False,False,False
28806872,3928440935,False,2012-11-03 15:26:46.507000,False,False,id_ID,1995,18,True,2012-11-03T15:22:52.053Z,91,Yogyakarta,420,False,False,False,False
28806872,4258442948,False,2012-11-03 15:26:46.507000,False,False,id_ID,1995,18,True,2012-11-03T15:22:52.053Z,91,Yogyakarta,420,False,False,False,False
28806872,569347123,False,2012-11-03 15:26:46.507000,False,False,id_ID,1995,18,True,2012-11-03T15:22:52.053Z,91,Yogyakarta,420,False,False,False,False
29002074,2940200534,False,2012-11-17 19:43:28.249000,False,False,es_LA,1994,19,True,2012-11-17T19:41:01.447Z,77,Hollywood  California,-240,False,False,False,False
29002074,3743521539,False,2012-11-17 19:43:28.249000,False,False,es_LA,1994,19,True,2012-11-17T19:41:01.447Z,77,Hollywood  California,-240,False,False,False,False
29002074,965748273,False,2012-11-17 19:43:28.249000,False,False,es_LA,1994,19,True,2012-11-17T19:41:01.447Z,77,Hollywood  California,-240,False,False,False,False
29002074,2876585126,False,2012-11-17 19:43:28.249000,False,False,es_LA,1994,19,True,2012-11-17T19:41:01.447Z,77,Hollywood  California,-240,False,False,False,False
29002074,4126236405,False,2012-11-17 19:43:28.249000,False,False,es_LA,1994,19,True,2012-11-17T19:41:01.447Z,77,Hollywood  California,-240,False,False,False,False
29002074,2653549574,False,2012-11-17 19:43:28.249000,False,False,es_LA,1994,19,True,2012-11-17T19:41:01.447Z,77,Hollywood  California,-240,False,False,False,False
33930603,1807884467,False,2012-11-22 06:34:03.692000,False,False,ms_MY,1983,30,True,2012-11-22T06:22:26.024Z,72,Los Angeles  California,480,False,False,False,False
33930603,35091389,False,2012-11-22 06:34:03.692000,False,False,ms_MY,1983,30,True,2012-11-22T06:22:26.024Z,72,Los Angeles  California,480,False,False,False,False
33930603,55071868,False,2012-11-22 06:34:03.692000,False,False,ms_MY,1983,30,True,2012-11-22T06:22:26.024Z,72,Los Angeles  California,480,False,False,False,False
33930603,156494494,False,2012-11-22 06:34:03.692000,False,False,ms_MY,1983,30,True,2012-11-22T06:22:26.024Z,72,Los Angeles  California,480,False,False,False,False
33930603,2590444754,False,2012-11-22 06:34:03.692000,False,False,ms_MY,1983,30,True,2012-11-22T06:22:26.024Z,72,Los Angeles  California,480,False,False,False,False
33966018,654190097,False,2012-09-30 18:43:47.094000,False,False,en_US,1967,46,True,2012-09-28T15:26:51.716Z,127,Berkeley  California,-480,False,False,False,False
33966018,1166537634,False,2012-09-30 18:43:47.094000,False,False,en_US,1967,46,True,2012-09-28T15:26:51.716Z,127,Berkeley  California,-480,False,False,False,False
33966018,1930060947,False,2012-09-30 18:43:47.094000,False,False,en_US,1967,46,True,2012-09-28T15:26:51.716Z,127,Berkeley  California,-480,False,False,False,False
33966018,4182465191,False,2012-09-30 18:43:47.094000,False,False,en_US,1967,46,True,2012-09-28T15:26:51.716Z,127,Berkeley  California,-480,False,False,False,False
33966018,2608593001,False,2012-09-30 18:43:47.094000,False,False,en_US,1967,46,True,2012-09-28T15:26:51.716Z,127,Berkeley  California,-480,False,False,False,False
33966018,1452693270,False,2012-09-30 18:43:47.094000,False,False,en_US,1967,46,True,2012-09-28T15:26:51.716Z,127,Berkeley  California,-480,False,False,False,False
35629376,2828969498,False,2012-10-29 05:37:54.772000,False,False,id_ID,1991,22,True,2012-10-29T01:22:03.393Z,96,Yogyakarta,420,False,False,False,False
35629376,2628680570,False,2012-10-29 05:37:54.772000,False,False,id_ID,1991,22,True,2012-10-29T01:22:03.393Z,96,Yogyakarta,420,False,False,False,False
35629376,1133385189,False,2012-10-29 05:37:54.772000,False,False,id_ID,1991,22,True,2012-10-29T01:22:03.393Z,96,Yogyakarta,420,False,False,False,False
35629376,3814766855,False,2012-10-29 05:37:54.772000,False,False,id_ID,1991,22,True,2012-10-29T01:22:03.393Z,96,Yogyakarta,420,False,False,False,False
35629376,2429675854,False,2012-10-29 05:37:54.772000,False,False,id_ID,1991,22,True,2012-10-29T01:22:03.393Z,96,Yogyakarta,420,False,False,False,False
35629376,3403115736,False,2012-10-29 05:37:54.772000,False,False,id_ID,1991,22,True,2012-10-29T01:22:03.393Z,96,Yogyakarta,420,False,False,False,False
38974975,2529072432,False,2012-10-02 15:33:58.471000,False,False,id_ID,1998,15,False,2012-10-02T15:32:02.882Z,123,Medan  Indonesia,660,False,False,False,False
38974975,3632072502,False,2012-10-02 15:33:58.471000,False,False,id_ID,1998,15,False,2012-10-02T15:32:02.882Z,123,Medan  Indonesia,660,False,False,False,False
38974975,1390707377,False,2012-10-02 15:33:58.471000,False,False,id_ID,1998,15,False,2012-10-02T15:32:02.882Z,123,Medan  Indonesia,660,False,False,False,False
38974975,2782403445,False,2012-10-02 15:33:58.471000,False,False,id_ID,1998,15,False,2012-10-02T15:32:02.882Z,123,Medan  Indonesia,660,False,False,False,False
38974975,955398943,False,2012-10-02 15:34:03.043000,False,False,id_ID,1998,15,False,2012-10-02T15:32:02.882Z,123,Medan  Indonesia,660,False,False,False,False
38974975,1600413013,False,2012-10-02 15:34:01.518000,False,False,id_ID,1998,15,False,2012-10-02T15:32:02.882Z,123,Medan  Indonesia,660,False,False,False,False
38974975,2776566965,False,2012-10-02 15:33:58.471000,False,False,id_ID,1998,15,False,2012-10-02T15:32:02.882Z,123,Medan  Indonesia,660,False,False,False,False
38974975,1532377761,False,2012-10-02 15:33:58.471000,False,False,id_ID,1998,15,False,2012-10-02T15:32:02.882Z,123,Medan  Indonesia,660,False,False,False,False
38985694,996998389,False,2012-12-01 17:31:05.504000,False,False,en_US,1986,27,True,2012-11-19T23:46:46.485Z,74,Los Angeles  California,-480,False,False,False,False
38985694,1466022381,False,2012-12-01 17:31:05.504000,False,False,en_US,1986,27,True,2012-11-19T23:46:46.485Z,74,Los Angeles  California,-480,False,False,False,False
38985694,3028393247,False,2012-12-01 17:31:05.504000,False,False,en_US,1986,27,True,2012-11-19T23:46:46.485Z,74,Los Angeles  California,-480,False,False,False,False
38985694,2414905031,False,2012-12-01 17:31:05.504000,False,False,en_US,1986,27,True,2012-11-19T23:46:46.485Z,74,Los Angeles  California,-480,False,False,False,False
38985694,364913652,False,2012-12-01 17:31:05.504000,False,False,en_US,1986,27,True,2012-11-19T23:46:46.485Z,74,Los Angeles  California,-480,False,False,False,False
38985694,297891426,False,2012-12-01 17:31:14.654000,False,False,en_US,1986,27,True,2012-11-19T23:46:46.485Z,74,Los Angeles  California,-480,False,False,False,False
38985694,1013324522,False,2012-12-01 17:31:05.504000,False,False,en_US,1986,27,True,2012-11-19T23:46:46.485Z,74,Los Angeles  California,-480,False,False,False,False
41934198,218126976,False,2012-10-24 01:28:46.906000,False,False,en_US,1994,19,True,2012-10-24T01:27:51.456Z,101,El Monte  CA,-360,False,False,False,False
41934198,2736696425,False,2012-10-24 01:28:46.906000,False,False,en_US,1994,19,True,2012-10-24T01:27:51.456Z,101,El Monte  CA,-360,False,False,False,False
41934198,156353771,False,2012-10-24 01:28:46.906000,False,False,en_US,1994,19,True,2012-10-24T01:27:51.456Z,101,El Monte  CA,-360,False,False,False,False
41934198,2367196896,False,2012-10-24 01:28:46.906000,False,False,en_US,1994,19,True,2012-10-24T01:27:51.456Z,101,El Monte  CA,-360,False,False,False,False
